latitude,longitude,depth,datetime,magnitude,event_id
-9.1,67.1,18,2014-08-02T10:33:30,5.56,20140802_103330.a
36.87,3.22,18,2014-08-01T04:11:19,5.57,20140801_041119.a
12.3,95.19,12,2014-07-31T13:41:03,5.83,20140731_134103.a
-7.42,154.99,12,2014-07-30T16:01:06,5.91,20140730_160106.a
35.42,-36.25,18,2014-07-29T22:04:46,5.56,20140729_220446.a
-3.34,146.72,12,2014-07-29T13:27:47,6.04,20140729_132747.a
-6.97,143.87,12,2014-07-28T23:00:53,5.68,20140728_230053.a
7.48,136.72,12,2014-07-28T03:36:49,5.53,20140728_033649.a
23.86,-45.59,14,2014-07-27T01:28:42,6.06,20140727_012842.a
-60.24,-18.43,12,2014-07-26T11:13:53,5.78,20140726_111353.a
58.46,-137.05,12,2014-07-25T10:54:54,6.04,20140725_105454.a
44.63,148.94,67,2014-07-20T18:32:50,6.28,20140720_183250.a
11.8,57.67,12,2014-07-19T14:14:02,6.02,20140719_141402.a
-34.79,-179.38,31,2014-07-18T18:23:08,5.57,20140718_182308.a
60.41,-140.34,19,2014-07-17T11:49:37,6.0,20140717_114937.a
-22.04,-174.86,43,2014-07-16T10:58:33,5.57,20140716_105833.a
-4.12,151.36,14,2014-07-15T16:39:06,5.67,20140715_163906.a
-4.13,151.42,17,2014-07-15T10:30:35,5.69,20140715_103035.a
-4.12,151.36,14,2014-07-15T09:45:03,5.7,20140715_094503.a
5.64,126.55,29,2014-07-14T08:00:03,6.25,20140714_080003.a
-20.3,-70.62,40,2014-07-13T20:54:20,5.56,20140713_205420.a
-4.08,151.29,14,2014-07-13T20:00:39,5.84,20140713_200039.a
-55.34,-27.86,14,2014-07-12T18:20:44,5.52,20140712_182044.a
-55.32,-27.95,15,2014-07-12T17:49:24,5.59,20140712_174924.a
36.97,142.39,12,2014-07-11T19:22:06,6.53,20140711_192206.a
-62.14,165.03,16,2014-07-09T17:58:15,5.79,20140709_175815.a
14.8,-92.7,63,2014-07-07T11:23:59,6.9,20140707_112359.a
-21.07,173.91,16,2014-07-06T22:11:34,5.71,20140706_221134.a
1.72,96.74,20,2014-07-05T09:39:30,6.06,20140705_093930.a
39.73,142.18,52,2014-07-04T22:42:07,5.69,20140704_224207.a
35.16,-35.05,20,2014-07-04T21:08:49,5.56,20140704_210849.a
-6.39,152.89,12,2014-07-04T15:00:32,6.38,20140704_150032.a
-7.2,155.78,50,2014-07-04T13:12:21,5.54,20140704_131221.a
-30.35,-176.3,49,2014-07-03T19:50:10,6.34,20140703_195010.a
55.39,166.94,12,2014-07-03T12:05:26,5.78,20140703_120526.a
55.39,166.97,15,2014-07-03T02:56:41,5.77,20140703_025641.a
-62.31,154.99,12,2014-07-02T05:53:35,6.03,20140702_055335.a
-56.95,-141.77,24,2014-07-01T05:42:39,5.58,20140701_054239.a
0.24,-17.25,14,2014-06-30T01:46:25,5.65,20140630_014625.a
-15.15,-175.6,15,2014-06-29T18:24:39,5.9,20140629_182439.a
-15.0,-175.52,15,2014-06-29T17:15:20,6.63,20140629_171520.a
-14.75,-175.44,12,2014-06-29T15:52:32,6.43,20140629_155232.a
-55.27,-28.03,14,2014-06-29T14:32:56,6.01,20140629_143256.a
-55.25,-27.95,13,2014-06-29T14:20:43,5.86,20140629_142043.a
-55.34,-28.31,21,2014-06-29T07:53:05,6.85,20140629_075305.a
24.52,142.76,63,2014-06-29T05:56:35,6.24,20140629_055635.a
-30.23,-177.34,30,2014-06-25T22:46:47,5.56,20140625_224647.a
52.33,176.53,12,2014-06-24T08:12:36,5.79,20140624_081236.a
52.28,176.7,12,2014-06-24T03:15:42,6.36,20140624_031542.a
-29.94,-177.3,37,2014-06-23T20:06:27,6.69,20140623_200627.a
-30.03,-177.7,12,2014-06-23T19:21:55,6.48,20140623_192155.a
-30.03,-177.13,26,2014-06-23T19:19:25,6.88,20140623_191925.a
-15.36,-172.88,28,2014-06-23T05:33:38,5.56,20140623_053338.a
-19.72,-71.21,18,2014-06-20T20:22:36,5.84,20140620_202236.a
-19.75,-71.19,21,2014-06-20T19:53:37,5.54,20140620_195337.a
-19.8,-71.15,23,2014-06-19T19:54:11,5.8,20140619_195411.a
-13.63,166.6,47,2014-06-19T10:18:00,6.25,20140619_101800.a
-19.88,-71.13,22,2014-06-19T09:38:44,5.78,20140619_093844.a
67.84,-162.16,12,2014-06-16T12:01:10,5.68,20140616_120110.a
1.73,-79.52,16,2014-06-16T06:39:38,5.72,20140616_063938.a
37.12,141.21,53,2014-06-15T20:14:53,5.67,20140615_201453.a
36.64,141.71,20,2014-06-15T18:19:17,5.6,20140615_181917.a
39.45,141.07,88,2014-06-14T17:31:43,5.57,20140614_173143.a
-10.02,91.06,13,2014-06-14T11:11:04,6.47,20140614_111104.a
-46.23,-13.62,12,2014-06-13T19:30:34,5.82,20140613_193034.a
10.22,122.05,24,2014-06-09T21:45:18,5.51,20140609_214518.a
67.85,-162.07,12,2014-06-07T04:43:35,5.77,20140607_044335.a
-29.24,-112.61,14,2014-06-05T17:22:11,5.8,20140605_172211.a
59.16,-136.74,19,2014-06-04T11:59:01,5.74,20140604_115901.a
1.91,89.69,21,2014-06-01T10:07:13,5.77,20140601_100713.a
18.99,-107.5,17,2014-05-31T11:53:49,6.19,20140531_115349.a
-21.23,-70.15,82,2014-05-30T15:32:34,5.61,20140530_153234.a
9.36,126.73,22,2014-05-30T15:26:20,5.68,20140530_152620.a
24.93,97.9,15,2014-05-30T01:20:17,5.9,20140530_012017.a
18.4,-68.36,89,2014-05-28T21:15:08,5.78,20140528_211508.a
0.84,-25.82,19,2014-05-24T11:49:37,5.82,20140524_114937.a
40.3,25.67,12,2014-05-24T09:25:18,6.86,20140524_092518.a
16.52,-98.28,16,2014-05-24T08:24:49,5.71,20140524_082449.a
24.96,97.9,20,2014-05-23T20:49:25,5.72,20140523_204925.a
-55.39,-28.12,15,2014-05-22T08:38:01,5.54,20140522_083801.a
18.1,88.09,58,2014-05-21T16:21:56,6.08,20140521_162156.a
23.72,121.44,24,2014-05-21T00:21:14,5.58,20140521_002114.a
-57.04,-24.73,14,2014-05-19T22:47:19,5.68,20140519_224719.a
-4.51,-105.56,18,2014-05-19T01:53:59,5.58,20140519_015359.a
-4.47,-105.76,15,2014-05-18T23:47:10,5.87,20140518_234710.a
2.99,93.85,12,2014-05-18T10:59:24,5.53,20140518_105924.a
-14.73,-175.66,12,2014-05-18T06:38:45,5.57,20140518_063845.a
-21.26,169.67,65,2014-05-18T04:19:21,5.63,20140518_041921.a
4.33,92.69,46,2014-05-18T01:02:34,6.05,20140518_010234.a
-14.65,-175.63,12,2014-05-18T00:58:32,5.59,20140518_005832.a
-56.32,-27.12,96,2014-05-17T21:28:19,5.5,20140517_212819.a
-54.43,-146.88,12,2014-05-17T12:13:32,5.74,20140517_121332.a
-19.98,-71.15,18,2014-05-17T09:11:12,5.54,20140517_091112.a
17.18,-60.24,12,2014-05-16T11:01:47,5.87,20140516_110147.a
9.4,121.92,24,2014-05-15T10:16:47,6.25,20140515_101647.a
6.58,144.87,20,2014-05-15T08:16:39,6.32,20140515_081639.a
6.55,144.91,20,2014-05-14T20:56:17,6.19,20140514_205617.a
7.36,-82.41,18,2014-05-13T06:35:33,6.48,20140513_063533.a
43.58,-128.44,24,2014-05-12T18:51:00,5.5,20140512_185100.a
-49.9,-115.06,13,2014-05-12T18:38:46,6.41,20140512_183846.a
-47.76,99.75,12,2014-05-11T12:35:19,5.91,20140511_123519.a
-3.32,146.18,12,2014-05-11T01:10:20,5.88,20140511_011020.a
60.04,-152.05,106,2014-05-10T14:16:11,5.75,20140510_141611.a
17.31,-100.82,21,2014-05-10T07:36:05,6.07,20140510_073605.a
17.36,-100.74,21,2014-05-08T17:00:20,6.46,20140508_170020.a
-7.03,154.84,13,2014-05-07T04:20:40,5.97,20140507_042040.a
-36.4,-97.6,16,2014-05-06T20:52:34,6.24,20140506_205234.a
19.72,99.68,12,2014-05-05T11:08:46,6.18,20140505_110846.a
22.4,144.23,95,2014-05-03T10:57:15,5.61,20140503_105715.a
67.84,-162.18,12,2014-05-03T08:57:17,5.68,20140503_085717.a
37.91,144.22,12,2014-05-02T09:15:22,5.6,20140502_091522.a
-3.78,127.35,18,2014-05-02T08:43:36,5.78,20140502_084336.a
-18.69,-175.29,14,2014-05-02T07:46:08,5.6,20140502_074608.a
1.88,97.72,44,2014-05-01T14:35:42,5.85,20140501_143542.a
-0.69,-13.53,15,2014-04-30T15:52:48,5.78,20140430_155248.a
-20.8,-174.29,49,2014-04-26T06:02:25,6.14,20140426_060225.a
-56.33,-143.51,23,2014-04-26T02:33:37,5.62,20140426_023337.a
-23.96,-176.14,74,2014-04-24T19:52:02,5.93,20140424_195202.a
49.65,-127.59,17,2014-04-24T03:10:18,6.58,20140424_031018.a
-6.82,154.56,18,2014-04-21T21:59:07,5.52,20140421_215907.a
-6.48,154.4,31,2014-04-21T09:04:27,5.61,20140421_090427.a
-7.0,154.71,18,2014-04-20T04:17:38,5.77,20140420_041738.a
-26.8,-114.87,14,2014-04-20T01:54:15,5.8,20140420_015415.a
-7.31,155.34,20,2014-04-20T00:16:03,6.18,20140420_001603.a
-19.91,-71.32,22,2014-04-19T20:54:49,5.84,20140419_205449.a
-6.64,154.67,36,2014-04-19T13:28:12,7.51,20140419_132812.a
-6.92,154.99,36,2014-04-19T01:04:10,6.59,20140419_010410.a
-62.79,155.61,15,2014-04-18T19:05:07,5.76,20140418_190507.a
67.83,-162.32,21,2014-04-18T18:56:47,5.73,20140418_185647.a
67.8,-162.3,19,2014-04-18T18:44:20,5.72,20140418_184420.a
17.55,-101.25,19,2014-04-18T14:27:36,7.27,20140418_142736.a
-11.15,164.68,12,2014-04-18T04:13:17,6.07,20140418_041317.a
-62.65,155.43,12,2014-04-17T15:07:05,6.2,20140417_150705.a
-55.3,-129.35,19,2014-04-17T13:10:12,5.64,20140417_131012.a
-7.04,154.87,28,2014-04-16T20:00:08,5.6,20140416_200008.a
-36.16,-101.27,18,2014-04-15T13:31:35,5.57,20140415_133135.a
-53.65,9.24,16,2014-04-15T03:57:08,6.83,20140415_035708.a
-11.27,161.89,12,2014-04-14T07:40:47,5.7,20140414_074047.a
-11.27,161.69,12,2014-04-14T06:29:51,5.85,20140414_062951.a
-11.02,162.17,24,2014-04-13T13:25:10,6.63,20140413_132510.a
-11.45,161.97,38,2014-04-13T12:36:28,7.44,20140413_123628.a
-11.26,162.02,15,2014-04-13T10:09:54,5.6,20140413_100954.a
-11.14,162.07,18,2014-04-13T09:29:24,5.5,20140413_092924.a
-11.35,162.24,27,2014-04-12T20:14:49,7.61,20140412_201449.a
-7.46,155.11,12,2014-04-12T15:59:34,5.78,20140412_155934.a
-7.31,155.22,18,2014-04-12T05:24:32,6.12,20140412_052432.a
-6.84,154.95,25,2014-04-11T14:33:47,5.81,20140411_143347.a
-7.07,154.96,24,2014-04-11T12:55:24,5.65,20140411_125524.a
-7.04,154.99,29,2014-04-11T08:16:54,6.49,20140411_081654.a
-6.78,155.09,44,2014-04-11T07:07:33,7.07,20140411_070733.a
-20.64,-70.88,14,2014-04-11T00:01:51,6.09,20140411_000151.a
12.42,-86.54,15,2014-04-10T23:27:49,6.13,20140410_232749.a
-19.43,-172.8,12,2014-04-10T22:27:14,5.63,20140410_222714.a
-50.15,-114.49,12,2014-04-09T08:29:30,5.62,20140409_082930.a
-20.62,-71.15,12,2014-04-08T10:14:38,5.57,20140408_101438.a
-20.13,-70.88,17,2014-04-07T13:43:26,5.76,20140407_134326.a
-32.74,-71.71,42,2014-04-05T02:22:42,5.59,20140405_022242.a
-10.55,161.59,67,2014-04-04T11:40:35,5.97,20140404_114035.a
-20.61,-70.91,20,2014-04-04T01:37:57,6.23,20140404_013757.a
-5.47,101.83,35,2014-04-03T09:30:27,5.9,20140403_093027.a
-20.72,-70.9,32,2014-04-03T05:26:22,6.5,20140403_052622.a
-20.43,-70.6,29,2014-04-03T02:43:35,7.73,20140403_024335.a
-20.34,-70.88,34,2014-04-03T01:58:40,6.59,20140403_015840.a
7.8,-82.38,32,2014-04-02T16:13:30,5.98,20140402_161330.a
-19.85,-71.39,21,2014-04-01T23:58:11,7.0,20140401_235811.a
-19.7,-70.81,22,2014-04-01T23:47:31,8.12,20140401_234731.a
-47.15,-10.38,18,2014-04-01T23:13:12,5.57,20140401_231312.a
-8.38,147.17,15,2014-03-31T13:41:03,5.6,20140331_134103.a
-0.69,-21.73,24,2014-03-29T07:46:55,5.91,20140329_074655.a
-17.22,-176.75,18,2014-03-28T14:37:21,5.56,20140328_143721.a
11.54,-86.73,54,2014-03-28T14:36:12,5.57,20140328_143612.a
-29.31,-68.74,28,2014-03-27T23:51:00,5.68,20140327_235100.a
-12.13,166.46,116,2014-03-27T03:49:47,5.98,20140327_034947.a
-19.54,-71.06,29,2014-03-24T15:45:38,5.71,20140324_154538.a
-19.8,-71.12,27,2014-03-24T11:40:50,5.67,20140324_114050.a
-19.8,-71.05,22,2014-03-24T11:26:46,5.75,20140324_112646.a
-19.7,-71.05,22,2014-03-23T18:20:08,6.24,20140323_182008.a
-19.67,-71.2,23,2014-03-22T13:30:04,5.56,20140322_133004.a
-19.73,-71.14,19,2014-03-22T13:00:08,6.24,20140322_130008.a
7.57,94.35,15,2014-03-21T14:25:14,5.54,20140321_142514.a
7.65,94.34,14,2014-03-21T14:11:19,5.64,20140321_141119.a
7.73,94.32,16,2014-03-21T13:41:12,6.4,20140321_134112.a
-5.44,152.81,29,2014-03-20T21:15:14,5.73,20140320_211514.a
-5.45,152.84,27,2014-03-20T18:44:19,5.57,20140320_184419.a
-27.98,-176.69,37,2014-03-19T16:00:27,5.77,20140319_160027.a
23.86,122.18,33,2014-03-19T12:19:28,5.72,20140319_121928.a
-5.59,152.8,24,2014-03-19T00:34:20,5.67,20140319_003420.a
-20.01,-71.02,14,2014-03-18T21:26:53,5.83,20140318_212653.a
-53.26,-32.21,25,2014-03-17T13:24:54,5.84,20140317_132454.a
-20.01,-71.05,18,2014-03-17T05:11:45,6.38,20140317_051145.a
-19.94,-70.92,12,2014-03-16T21:16:37,6.67,20140316_211637.a
-5.65,-81.1,32,2014-03-15T23:51:34,6.28,20140315_235134.a
-14.1,-76.53,22,2014-03-15T08:59:26,6.13,20140315_085926.a
7.74,94.33,17,2014-03-14T13:38:10,5.56,20140314_133810.a
33.62,131.82,82,2014-03-13T17:06:55,6.31,20140313_170655.a
51.18,-179.17,30,2014-03-13T13:21:00,5.53,20140313_132100.a
-23.48,-174.74,14,2014-03-12T19:25:47,5.57,20140312_192547.a
-3.11,148.51,12,2014-03-11T22:03:15,6.13,20140311_220315.a
-61.01,-19.92,18,2014-03-11T02:44:11,6.4,20140311_024411.a
40.8,-125.23,15,2014-03-10T05:18:21,6.91,20140310_051821.a
16.02,-98.42,12,2014-03-10T00:38:18,5.78,20140310_003818.a
1.67,-79.49,15,2014-03-09T20:29:59,5.62,20140309_202959.a
-27.97,-176.76,27,2014-03-07T10:04:58,5.71,20140307_100458.a
-5.99,153.89,41,2014-03-05T22:27:11,5.58,20140305_222711.a
-33.63,-72.16,23,2014-03-04T10:51:19,5.79,20140304_105119.a
14.35,-93.25,16,2014-03-02T22:17:21,5.99,20140302_221721.a
-6.47,154.72,56,2014-03-02T19:39:00,5.78,20140302_193900.a
12.52,-87.91,62,2014-03-02T09:37:57,6.24,20140302_093757.a
4.24,62.61,12,2014-02-24T23:32:50,5.58,20140224_233250.a
4.2,62.67,12,2014-02-24T23:26:59,5.64,20140224_232659.a
-14.18,-75.69,76,2014-02-18T23:36:01,5.92,20140218_233601.a
14.76,-58.89,14,2014-02-18T09:27:18,6.45,20140218_092718.a
-34.82,-178.95,17,2014-02-18T08:14:47,5.51,20140218_081447.a
18.63,120.25,31,2014-02-17T05:56:01,5.52,20140217_055601.a
-23.08,-114.23,15,2014-02-14T07:44:20,5.51,20140214_074420.a
-20.53,169.98,13,2014-02-12T19:22:58,5.63,20140212_192258.a
-22.2,-68.71,131,2014-02-12T11:43:19,5.84,20140212_114319.a
36.22,82.57,18,2014-02-12T09:19:57,6.91,20140212_091957.a
-8.08,124.62,17,2014-02-10T18:06:20,5.56,20140210_180620.a
-6.18,154.28,46,2014-02-09T14:56:45,5.92,20140209_145645.a
-60.6,-45.35,34,2014-02-08T19:50:41,5.75,20140208_195041.a
-61.43,154.18,18,2014-02-05T20:52:38,5.84,20140205_205238.a
-7.12,128.2,12,2014-02-03T22:36:42,5.87,20140203_223642.a
38.07,20.37,12,2014-02-03T03:08:48,6.02,20140203_030848.a
-32.97,-177.69,51,2014-02-02T09:26:41,6.42,20140202_092641.a
-11.46,165.99,47,2014-02-01T20:00:05,5.75,20140201_200005.a
-9.5,161.35,46,2014-01-29T00:32:31,5.54,20140129_003231.a
38.08,20.4,15,2014-01-26T13:55:48,6.12,20140126_135548.a
-15.0,-173.36,12,2014-01-26T10:39:43,5.51,20140126_103943.a
-8.36,109.27,76,2014-01-25T05:14:22,6.15,20140125_051422.a
13.3,146.31,14,2014-01-23T05:24:06,5.6,20140123_052406.a
13.28,146.3,12,2014-01-23T04:59:58,5.77,20140123_045958.a
-20.53,172.5,15,2014-01-22T10:20:34,5.56,20140122_102034.a
-15.27,-174.86,12,2014-01-21T01:29:20,6.18,20140121_012920.a
-40.67,175.8,24,2014-01-20T02:52:50,6.29,20140120_025250.a
51.19,-179.1,32,2014-01-16T07:33:13,5.58,20140116_073313.a
19.22,-66.82,22,2014-01-13T04:01:09,6.33,20140113_040109.a
14.71,-92.18,68,2014-01-11T13:10:52,5.59,20140111_131052.a
-11.56,166.03,49,2014-01-09T06:39:38,5.87,20140109_063938.a
-20.72,-70.97,23,2014-01-08T04:22:15,5.67,20140108_042215.a
-4.42,-106.04,16,2014-01-07T23:02:57,5.72,20140107_230257.a
4.66,-76.72,26,2014-01-05T03:36:42,5.5,20140105_033642.a
-20.6,-70.98,20,2014-01-04T00:11:55,5.73,20140104_001155.a
35.57,74.65,12,2019-12-30T17:18:58,5.57,20191230_171858.a
-44.57,37.3,12,2019-12-28T15:36:39,5.54,20191228_153639.a
-22.0,173.38,13,2019-12-26T02:21:31,5.54,20191226_022131.a
-25.38,-116.12,14,2019-12-25T20:20:17,6.08,20191225_202017.a
50.41,-130.22,15,2019-12-25T03:36:04,6.28,20191225_033604.a
3.43,-74.12,18,2019-12-24T19:19:08,5.77,20191224_191908.a
3.45,-74.11,19,2019-12-24T19:03:57,5.96,20191224_190357.a
50.29,-129.91,12,2019-12-23T20:56:27,6.04,20191223_205627.a
50.48,-130.18,12,2019-12-23T19:49:47,6.01,20191223_194947.a
50.36,-130.01,12,2019-12-23T19:13:29,5.68,20191223_191329.a
13.75,-93.21,12,2019-12-23T15:47:58,5.74,20191223_154758.a
11.36,141.73,57,2019-12-23T06:33:43,5.85,20191223_063343.a
13.52,-91.57,29,2019-12-19T12:35:35,5.9,20191219_123535.a
-29.75,-178.58,12,2019-12-18T01:56:48,5.89,20191218_015648.a
-3.02,100.85,46,2019-12-16T14:49:20,5.59,20191216_144920.a
6.47,125.2,26,2019-12-15T07:09:24,5.81,20191215_070924.a
6.72,125.14,12,2019-12-15T06:11:57,6.74,20191215_061157.a
-14.34,167.73,12,2019-12-14T04:57:37,5.89,20191214_045737.a
30.7,141.81,18,2019-12-10T17:05:08,5.89,20191210_170508.a
-20.93,168.58,13,2019-12-10T08:40:47,5.68,20191210_084047.a
-52.86,11.6,12,2019-12-09T17:59:50,5.71,20191209_175950.a
-15.2,-175.26,15,2019-12-06T15:42:54,5.84,20191206_154254.a
-15.33,-175.28,14,2019-12-06T13:04:53,6.09,20191206_130453.a
5.48,126.78,41,2019-12-05T12:24:44,5.68,20191205_122444.a
45.26,150.45,47,2019-12-05T02:03:21,5.58,20191205_020321.a
-3.21,150.69,15,2019-12-03T22:23:16,5.56,20191203_222316.a
-18.59,-71.02,60,2019-12-03T08:46:40,6.03,20191203_084640.a
51.18,-178.07,30,2019-12-02T05:01:57,6.11,20191202_050157.a
13.91,-92.2,28,2019-11-30T07:44:26,5.76,20191130_074426.a
-61.06,-51.18,12,2019-11-28T00:26:32,5.53,20191128_002632.a
35.58,23.0,76,2019-11-27T07:23:43,6.05,20191127_072343.a
41.45,19.52,22,2019-11-26T06:08:26,5.55,20191126_060826.a
41.39,19.45,24,2019-11-26T02:54:18,6.43,20191126_025418.a
51.42,-175.57,24,2019-11-24T00:54:06,6.36,20191124_005406.a
1.74,132.75,12,2019-11-23T12:11:18,6.12,20191123_121118.a
19.36,101.44,12,2019-11-20T23:50:45,6.12,20191120_235045.a
19.44,101.41,12,2019-11-20T21:03:58,5.67,20191120_210358.a
14.01,-93.43,23,2019-11-20T04:27:09,6.31,20191120_042709.a
-33.79,-66.98,15,2019-11-19T23:10:45,5.67,20191119_231045.a
7.69,124.87,15,2019-11-18T13:22:12,5.9,20191118_132212.a
1.8,126.16,27,2019-11-16T10:19:19,5.86,20191116_101919.a
1.69,126.25,29,2019-11-15T01:17:43,5.98,20191115_011743.a
1.74,126.29,28,2019-11-14T23:17:26,5.58,20191114_231726.a
1.78,126.26,29,2019-11-14T22:34:27,5.54,20191114_223427.a
1.72,126.21,33,2019-11-14T21:37:31,5.69,20191114_213731.a
1.72,126.1,26,2019-11-14T21:13:01,6.08,20191114_211301.a
1.71,126.37,26,2019-11-14T20:54:07,5.58,20191114_205407.a
1.8,126.26,33,2019-11-14T20:39:12,5.67,20191114_203912.a
1.71,126.42,30,2019-11-14T20:19:52,5.62,20191114_201952.a
1.64,126.15,36,2019-11-14T18:45:45,6.0,20191114_184545.a
1.66,126.32,30,2019-11-14T16:17:47,7.09,20191114_161747.a
9.99,57.48,12,2019-11-14T05:26:25,5.5,20191114_052625.a
-18.75,-175.47,12,2019-11-11T23:03:34,6.24,20191111_230334.a
-15.79,-172.76,55,2019-11-08T09:41:20,5.91,20191108_094120.a
37.68,47.58,18,2019-11-07T22:47:07,5.99,20191107_224707.a
14.98,122.61,24,2019-11-06T20:52:58,5.57,20191106_205258.a
-13.58,167.83,12,2019-11-06T00:39:15,5.99,20191106_003915.a
-13.56,167.88,12,2019-11-05T23:17:27,6.01,20191105_231727.a
-58.1,-8.81,18,2019-11-05T20:52:15,6.3,20191105_205215.a
-18.38,-175.35,12,2019-11-04T22:43:40,6.64,20191104_224340.a
-31.81,-71.37,67,2019-11-04T21:53:26,6.11,20191104_215326.a
-55.66,-25.8,21,2019-11-02T18:08:48,6.11,20191102_180848.a
11.24,-87.12,34,2019-11-01T15:24:13,5.55,20191101_152413.a
3.29,127.23,16,2019-11-01T02:34:01,5.72,20191101_023401.a
6.98,125.1,12,2019-10-31T01:11:21,6.47,20191031_011121.a
-6.49,154.72,48,2019-10-29T08:44:10,5.8,20191029_084410.a
6.86,124.95,22,2019-10-29T02:42:41,5.9,20191029_024241.a
6.87,125.05,18,2019-10-29T01:04:49,6.61,20191029_010449.a
52.1,-170.15,34,2019-10-26T00:41:27,5.79,20191026_004127.a
-28.51,-176.88,85,2019-10-24T19:14:19,5.68,20191024_191419.a
-17.79,-172.79,18,2019-10-24T10:50:22,5.58,20191024_105022.a
-0.91,-13.72,12,2019-10-23T16:08:18,6.29,20191023_160818.a
-15.15,-173.1,47,2019-10-22T04:18:45,5.89,20191022_041845.a
27.08,54.94,12,2019-10-21T10:58:51,5.51,20191021_105851.a
-19.1,177.99,12,2019-10-19T20:31:59,5.57,20191019_203159.a
-2.81,141.64,40,2019-10-17T19:34:10,5.56,20191017_193410.a
6.86,125.01,17,2019-10-16T11:37:10,6.42,20191016_113710.a
-4.57,101.04,12,2019-10-14T22:23:59,6.08,20191014_222359.a
-44.94,35.21,16,2019-10-13T12:21:11,5.54,20191013_122111.a
-57.91,157.37,12,2019-10-10T03:18:08,5.51,20191010_031808.a
-35.02,-178.9,15,2019-10-09T20:22:59,5.7,20191009_202259.a
-57.0,-141.22,22,2019-10-09T05:44:47,5.56,20191009_054447.a
-2.59,138.43,13,2019-10-03T14:33:07,5.59,20191003_143307.a
-56.13,-122.67,12,2019-10-01T03:56:11,5.93,20191001_035611.a
-35.56,-73.1,17,2019-09-29T15:58:00,6.72,20190929_155800.a
5.65,126.58,77,2019-09-29T02:02:53,6.25,20190929_020253.a
-35.96,-103.0,17,2019-09-27T15:11:32,5.91,20190927_151132.a
-30.23,-177.71,39,2019-09-27T12:05:07,6.21,20190927_120507.a
-13.5,-111.28,16,2019-09-26T19:00:46,5.51,20190926_190046.a
40.86,28.25,12,2019-09-26T10:59:27,5.67,20190926_105927.a
-3.54,128.39,13,2019-09-25T23:46:48,6.47,20190925_234648.a
-33.76,56.2,12,2019-09-24T21:19:51,6.0,20190924_211951.a
32.83,73.85,15,2019-09-24T11:01:53,5.68,20190924_110153.a
19.13,-67.2,12,2019-09-24T03:23:40,6.03,20190924_032340.a
-15.34,-172.93,28,2019-09-22T07:32:41,5.64,20190922_073241.a
-6.46,130.5,88,2019-09-21T19:53:15,5.88,20190921_195315.a
41.2,19.55,22,2019-09-21T14:04:28,5.7,20190921_140428.a
5.4,126.61,30,2019-09-18T07:01:04,5.67,20190918_070104.a
-0.94,128.57,12,2019-09-14T16:21:32,5.86,20190914_162132.a
-15.23,-172.92,12,2019-09-13T22:53:36,5.71,20190913_225336.a
4.08,126.79,29,2019-09-10T23:32:26,5.68,20190910_233226.a
57.12,-139.68,18,2019-09-10T20:32:17,5.7,20190910_203217.a
6.6,126.34,57,2019-09-10T05:39:25,5.74,20190910_053925.a
-20.21,168.82,39,2019-09-06T15:28:02,5.88,20190906_152802.a
43.68,-128.09,15,2019-09-05T15:02:48,5.92,20190905_150248.a
-2.62,68.5,16,2019-09-05T09:12:21,5.66,20190905_091221.a
-18.95,-176.45,16,2019-09-04T09:48:28,5.7,20190904_094828.a
23.75,-45.06,12,2019-09-02T22:45:50,5.9,20190902_224550.a
-49.99,-114.51,12,2019-09-01T02:34:54,5.5,20190901_023454.a
-49.95,-114.64,12,2019-08-31T23:54:45,5.65,20190831_235445.a
22.67,95.61,16,2019-08-31T15:09:23,5.51,20190831_150923.a
43.59,-128.06,18,2019-08-29T15:08:02,6.31,20190829_150802.a
41.05,143.1,30,2019-08-28T23:46:44,6.02,20190828_234644.a
-60.64,-25.93,12,2019-08-28T08:00:53,5.5,20190828_080053.a
-60.59,-25.83,19,2019-08-28T07:59:08,5.61,20190828_075908.a
-60.54,-25.82,29,2019-08-27T23:55:26,6.57,20190827_235526.a
-14.61,-177.2,12,2019-08-22T19:27:16,5.94,20190822_192716.a
-50.3,139.44,12,2019-08-21T14:28:29,6.01,20190821_142829.a
-11.46,165.97,47,2019-08-20T13:03:57,6.07,20190820_130357.a
16.55,146.55,14,2019-08-18T18:00:29,5.84,20190818_180029.a
40.87,141.27,103,2019-08-15T05:32:55,5.51,20190815_053255.a
20.57,-109.16,12,2019-08-14T21:35:21,5.85,20190814_213521.a
15.92,-93.71,93,2019-08-12T20:39:35,5.51,20190812_203935.a
37.81,29.68,15,2019-08-08T11:25:32,5.88,20190808_112532.a
24.59,121.82,32,2019-08-07T21:28:05,5.89,20190807_212805.a
-18.38,-174.28,12,2019-08-05T09:01:12,5.66,20190805_090112.a
1.13,-27.79,13,2019-08-05T00:40:49,5.88,20190805_004049.a
-49.61,163.88,23,2019-08-04T11:44:22,5.67,20190804_114422.a
37.62,141.66,43,2019-08-04T10:23:09,6.36,20190804_102309.a
-7.4,104.85,52,2019-08-02T12:03:34,6.89,20190802_120334.a
-50.03,-114.17,12,2019-08-02T05:51:00,5.94,20190802_055100.a
-34.35,-72.08,15,2019-08-01T20:01:33,5.89,20190801_200133.a
-34.32,-72.24,25,2019-08-01T18:28:16,6.78,20190801_182816.a
